15, 1, 768761771, 494456217, -1120129200, 943, 0, 4002

10, 1, 768761772, 494456233, -1120129150, 944, 0, 4008

15, 1, 768761772, 494456233, -1120129150, 944, 0, 4008

10, 1, 768761773, 494456233, -1120129133, 944, 0, 4002

15, 1, 768761773, 494456233, -1120129133, 944, 0, 4002

10, 1, 768761774, 494456250, -1120129117, 944, 0, 4008

15, 1, 768761774, 494456250, -1120129117, 944, 0, 4008

10, 1, 768761775, 494456250, -1120129117, 945, 0, 4002

15, 1, 768761775, 494456250, -1120129117, 945, 0, 4002

10, 1, 768761776, 494456250, -1120129100, 945, 0, 4002

15, 1, 768761776, 494456250, -1120129100, 945, 0, 4002

10, 1, 768761777, 494456250, -1120129117, 945, 0, 4002

15, 1, 768761777, 494456250, -1120129117, 945, 0, 4002

10, 1, 768761779, 494456233, -1120129117, 946, 0, 4008

15, 1, 768761779, 494456233, -1120129117, 946, 0, 4008

10, 1, 768761780, 494456233, -1120129100, 946, 0, 4008

15, 1, 768761780, 494456233, -1120129100, 946, 0, 4008

10, 1, 768761781, 494456217, -1120129100, 946, 0, 4002

15, 1, 768761781, 494456217, -1120129100, 946, 0, 4002

10, 1, 768761782, 494456233, -1120129100, 946, 0, 4002

15, 1, 768761782, 494456233, -1120129100, 946, 0, 4002

10, 1, 768761783, 494456233, -1120129083, 946, 0, 4002

15, 1, 768761783, 494456233, -1120129083, 946, 0, 4002

10, 1, 768761784, 494456250, -1120129067, 946, 0, 4002

15, 1, 768761784, 494456250, -1120129067, 946, 0, 4002

10, 1, 768761785, 494456250, -1120129050, 946, 0, 4002

15, 1, 768761785, 494456250, -1120129050, 946, 0, 4002

10, 1, 768761786, 494456267, -1120129033, 946, 0, 4002

15, 1, 768761786, 494456267, -1120129033, 946, 0, 4002

10, 1, 768761787, 494456283, -1120129017, 946, 0, 4002

15, 1, 768761787, 494456283, -1120129017, 946, 0, 4002

10, 1, 768761788, 494456300, -1120128983, 946, 0, 4002

15, 1, 768761788, 494456300, -1120128983, 946, 0, 4002

10, 1, 768761789, 494456300, -1120128983, 946, 0, 4002

15, 1, 768761789, 494456300, -1120128983, 946, 0, 4002

10, 1, 768761790, 494456300, -1120128983, 946, 0, 4002

15, 1, 768761790, 494456300, -1120128983, 946, 0, 4002

10, 1, 768761791, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761791, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761792, 494456300, -1120128983, 946, 0, 4002

15, 1, 768761792, 494456300, -1120128983, 946, 0, 4002

10, 1, 768761793, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761793, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761794, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761794, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761795, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761795, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761796, 494456300, -1120128983, 946, 0, 4002

15, 1, 768761796, 494456300, -1120128983, 946, 0, 4002

10, 1, 768761797, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761797, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761798, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761798, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761799, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761799, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761800, 494456300, -1120128983, 946, 0, 4002

15, 1, 768761800, 494456300, -1120128983, 946, 0, 4002

10, 1, 768761801, 494456300, -1120128983, 946, 0, 3989

15, 1, 768761801, 494456300, -1120128983, 946, 0, 3989

10, 1, 768761802, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761802, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761803, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761803, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761804, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761804, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761805, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761805, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761806, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761806, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761807, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761807, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761808, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761808, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761809, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761809, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761810, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761810, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761811, 494456300, -1120128983, 946, 0, 3989

15, 1, 768761811, 494456300, -1120128983, 946, 0, 3989

10, 1, 768761812, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761812, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761813, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761813, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761814, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761814, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761815, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761815, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761816, 494456300, -1120128983, 946, 0, 3996

15, 1, 768761816, 494456300, -1120128983, 946, 0, 3996

10, 1, 768761817, 494456300, -1120128983, 947, 0, 3996

15, 1, 768761817, 494456300, -1120128983, 947, 0, 3996

10, 1, 768761818, 494456300, -1120128983, 947, 0, 3996

15, 1, 768761818, 494456300, -1120128983, 947, 0, 3996

10, 1, 768761819, 494456300, -1120128983, 947, 0, 3996

15, 1, 768761819, 494456300, -1120128983, 947, 0, 3996

10, 1, 768761820, 494456300, -1120128983, 947, 0, 3996

15, 1, 768761820, 494456300, -1120128983, 947, 0, 3996

10, 1, 768761821, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761821, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761822, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761822, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761823, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761823, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761824, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761824, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761825, 494456300, -1120128983, 947, 0, 3996

15, 1, 768761825, 494456300, -1120128983, 947, 0, 3996

10, 1, 768761826, 494456300, -1120128983, 947, 0, 3996

15, 1, 768761826, 494456300, -1120128983, 947, 0, 3996

10, 1, 768761827, 494456300, -1120128983, 947, 0, 3996

15, 1, 768761827, 494456300, -1120128983, 947, 0, 3996

10, 1, 768761828, 494456300, -1120128983, 947, 0, 3996

15, 1, 768761828, 494456300, -1120128983, 947, 0, 3996

10, 1, 768761829, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761829, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761830, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761830, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761831, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761831, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761832, 494456300, -1120128983, 947, 0, 3996

15, 1, 768761832, 494456300, -1120128983, 947, 0, 3996

10, 1, 768761833, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761833, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761834, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761834, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761835, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761835, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761836, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761836, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761837, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761837, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761838, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761838, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761839, 494456300, -1120128983, 947, 0, 3996

15, 1, 768761839, 494456300, -1120128983, 947, 0, 3996

10, 1, 768761840, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761840, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761841, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761841, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761842, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761842, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761843, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761843, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761844, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761844, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761845, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761845, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761846, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761846, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761847, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761847, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761848, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761848, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761849, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761849, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761850, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761850, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761851, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761851, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761852, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761852, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761853, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761853, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761854, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761854, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761855, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761855, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761856, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761856, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761857, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761857, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761858, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761858, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761859, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761859, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761860, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761860, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761861, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761861, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761862, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761862, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761863, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761863, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761864, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761864, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761865, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761865, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761866, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761866, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761867, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761867, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761868, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761868, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761869, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761869, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761870, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761870, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761871, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761871, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761872, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761872, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761873, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761873, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761874, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761874, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761875, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761875, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761876, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761876, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761877, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761877, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761878, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761878, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761879, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761879, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761880, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761880, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761881, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761881, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761882, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761882, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761883, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761883, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761884, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761884, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761885, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761885, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761886, 494456300, -1120128983, 947, 0, 3976

15, 1, 768761886, 494456300, -1120128983, 947, 0, 3976

10, 1, 768761887, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761887, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761888, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761888, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761889, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761889, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761890, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761890, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761891, 494456300, -1120128983, 947, 0, 3976

15, 1, 768761891, 494456300, -1120128983, 947, 0, 3976

10, 1, 768761892, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761892, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761893, 494456300, -1120128983, 947, 0, 3976

15, 1, 768761893, 494456300, -1120128983, 947, 0, 3976

10, 1, 768761894, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761894, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761895, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761895, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761896, 494456300, -1120128983, 947, 0, 3976

15, 1, 768761896, 494456300, -1120128983, 947, 0, 3976

10, 1, 768761897, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761897, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761898, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761898, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761899, 494456300, -1120128983, 947, 0, 3976

15, 1, 768761899, 494456300, -1120128983, 947, 0, 3976

10, 1, 768761900, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761900, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761901, 494456300, -1120128983, 947, 0, 3976

15, 1, 768761901, 494456300, -1120128983, 947, 0, 3976

10, 1, 768761902, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761902, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761903, 494456300, -1120128983, 947, 0, 3983

15, 1, 768761903, 494456300, -1120128983, 947, 0, 3983

10, 1, 768761904, 494456300, -1120128983, 947, 0, 3976

15, 1, 768761904, 494456300, -1120128983, 947, 0, 3976

10, 1, 768761905, 494456300, -1120128983, 947, 0, 3989

15, 1, 768761905, 494456300, -1120128983, 947, 0, 3989

10, 1, 768761906, 494456300, -1120128967, 947, 0, 3996

15, 1, 768761906, 494456300, -1120128967, 947, 0, 3996

10, 1, 768761907, 494456300, -1120128967, 947, 0, 3996

15, 1, 768761907, 494456300, -1120128967, 947, 0, 3996

10, 1, 768761908, 494456300, -1120128967, 947, 0, 3996

15, 1, 768761908, 494456300, -1120128967, 947, 0, 3996

10, 1, 768761909, 494456300, -1120128967, 947, 0, 3996

15, 1, 768761909, 494456300, -1120128967, 947, 0, 3996

10, 1, 768761910, 494456300, -1120128967, 947, 0, 3996

15, 1, 768761910, 494456300, -1120128967, 947, 0, 3996

10, 1, 768761911, 494456300, -1120128967, 947, 0, 4002

15, 1, 768761911, 494456300, -1120128967, 947, 0, 4002

10, 1, 768761912, 494456300, -1120128967, 947, 0, 3996

15, 1, 768761912, 494456300, -1120128967, 947, 0, 3996

10, 1, 768761913, 494456300, -1120128967, 947, 0, 4002

15, 1, 768761913, 494456300, -1120128967, 947, 0, 4002

10, 1, 768761914, 494456300, -1120128967, 947, 0, 3996

15, 1, 768761914, 494456300, -1120128967, 947, 0, 3996

10, 1, 768761915, 494456300, -1120128967, 947, 0, 4002

15, 1, 768761915, 494456300, -1120128967, 947, 0, 4002

10, 1, 768761916, 494456300, -1120128967, 947, 0, 3996

15, 1, 768761916, 494456300, -1120128967, 947, 0, 3996

10, 1, 768761917, 494456300, -1120128967, 947, 0, 4002

15, 1, 768761917, 494456300, -1120128967, 947, 0, 4002

10, 1, 768761918, 494456317, -1120128967, 947, 0, 3996

15, 1, 768761918, 494456317, -1120128967, 947, 0, 3996

10, 1, 768761919, 494456317, -1120128967, 948, 0, 4002

15, 1, 768761919, 494456317, -1120128967, 948, 0, 4002

10, 1, 768761920, 494456333, -1120128983, 948, 0, 4002

15, 1, 768761920, 494456333, -1120128983, 948, 0, 4002

10, 1, 768761921, 494456333, -1120128983, 948, 0, 4002

15, 1, 768761921, 494456333, -1120128983, 948, 0, 4002

10, 1, 768761922, 494456350, -1120129000, 948, 0, 3996

15, 1, 768761922, 494456350, -1120129000, 948, 0, 3996

10, 1, 768761923, 494456367, -1120129000, 948, 0, 4002

15, 1, 768761923, 494456367, -1120129000, 948, 0, 4002

10, 1, 768761924, 494456367, -1120129000, 949, 0, 4002

15, 1, 768761924, 494456367, -1120129000, 949, 0, 4002

10, 1, 768761925, 494456383, -1120129000, 949, 0, 4002

15, 1, 768761925, 494456383, -1120129000, 949, 0, 4002

10, 1, 768761926, 494456383, -1120129000, 949, 0, 3996

15, 1, 768761926, 494456383, -1120129000, 949, 0, 3996

10, 1, 768761927, 494456383, -1120129000, 949, 0, 4002

15, 1, 768761927, 494456383, -1120129000, 949, 0, 4002

10, 1, 768761928, 494456400, -1120129000, 949, 0, 4002

15, 1, 768761928, 494456400, -1120129000, 949, 0, 4002

10, 1, 768761929, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761929, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761930, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761930, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761931, 494456400, -1120129000, 950, 0, 3996

15, 1, 768761931, 494456400, -1120129000, 950, 0, 3996

10, 1, 768761932, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761932, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761933, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761933, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761934, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761934, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761935, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761935, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761936, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761936, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761937, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761937, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761938, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761938, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761939, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761939, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761940, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761940, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761941, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761941, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761942, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761942, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761943, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761943, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761944, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761944, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761945, 494456400, -1120129000, 950, 0, 4002

15, 1, 768761945, 494456400, -1120129000, 950, 0, 4002

10, 1, 768761946, 494456400, -1120129000, 950, 0, 3996

15, 1, 768761946, 494456400, -1120129000, 950, 0, 3996

10, 1, 768761947, 494456400, -1120128983, 950, 0, 4002

15, 1, 768761947, 494456400, -1120128983, 950, 0, 4002

