17.10	4401	24.5C	9.3
17.15	4401	24.5C	9.3
17.20	4402	24.5C	9.3
17.25	4403	24.5C	9.3
17.30	4401	24.5C	9.3
17.35	4401	24.5C	9.3
17.40	4401	24.5C	9.3
17.45	4398	24.5C	9.3
17.50	4399	24.5C	9.3
17.55	4401	24.5C	9.3
17.60	4404	24.5C	9.3
17.65	4398	24.5C	9.3
17.70	4401	24.5C	9.3
17.75	4401	24.5C	9.3
17.80	4390	24.5C	9.3
17.85	4394	24.5C	9.3
17.90	4394	24.5C	9.3
17.95	4392	24.5C	9.3
18.00	4392	24.5C	9.3
18.05	4392	24.5C	9.3
18.10	4385	24.5C	9.3
18.15	4382	24.5C	9.3
18.20	4373	24.5C	9.3
18.25	4372	24.5C	9.3
18.30	4373	24.5C	9.3
18.35	4382	24.5C	9.3
18.40	4387	24.5C	9.3
18.45	4372	24.5C	9.3
18.50	4388	24.5C	9.3
18.55	4369	24.5C	9.3
18.60	4372	24.5C	9.3
18.65	4367	24.5C	9.3
18.70	4361	24.5C	9.3
18.75	4359	24.5C	9.3
18.80	4358	24.5C	9.3
18.85	4358	24.5C	9.3
18.90	4358	24.5C	9.3
18.95	4359	24.5C	9.3
19.00	4346	24.5C	9.3
19.05	4334	24.5C	9.3
19.10	4329	24.5C	9.3
19.15	4332	24.5C	9.3
19.20	4333	24.5C	9.3
19.25	4333	24.5C	9.3
19.30	4333	24.5C	9.3
19.35	4328	24.5C	9.3
19.40	4332	24.5C	9.3
19.45	4341	24.5C	9.3
19.50	4341	24.5C	9.3
19.55	4341	24.5C	9.3
19.60	4337	24.5C	9.3
19.65	4314	24.5C	9.3
19.70	4280	24.5C	9.3
19.75	4274	24.5C	9.3
19.80	4293	24.5C	9.3
19.85	4319	24.5C	9.3
19.90	4334	24.5C	9.3
19.95	4331	24.5C	9.3
20.00	4323	24.5C	9.3
20.05	4318	24.5C	9.3
20.10	4305	24.5C	9.3
20.15	4304	24.5C	9.3
20.20	4305	24.5C	9.3
20.25	4295	24.5C	9.3
20.30	4278	24.5C	9.3
20.35	4265	24.5C	9.3
20.40	4256	24.5C	9.3
20.45	4253	24.5C	9.3
20.50	4252	24.5C	9.3
20.55	4243	24.5C	9.3
20.60	4232	24.5C	9.3
20.65	4225	24.5C	9.3
20.70	4223	24.5C	9.3
20.75	4222	24.5C	9.3
20.80	4226	24.5C	9.3
20.85	4229	24.5C	9.3
20.90	4234	24.5C	9.3
20.95	4233	24.5C	9.3
21.00	4226	24.5C	9.3
21.05	4213	24.5C	9.3
